experiment_id,hw_part,mode,algorithm,seed,episode,episode_reward,episode_steps,loss_mean,epsilon,win,terminal_state,learning_rate,buffer_size,timestamp
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,30,9.0,2,0.67237,0.970487,1,unknown,0.001,398,2026-05-13T07:48:17.732049+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,31,-43.0,34,0.668609,0.969518,0,unknown,0.001,432,2026-05-13T07:48:17.974821+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,32,7.0,4,0.337814,0.968551,1,unknown,0.001,436,2026-05-13T07:48:18.004798+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,33,-50.0,50,0.344886,0.967584,0,unknown,0.001,486,2026-05-13T07:48:18.376697+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,34,-13.0,4,0.209261,0.966618,0,unknown,0.001,490,2026-05-13T07:48:18.405244+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,35,-14.0,5,0.616092,0.965653,0,unknown,0.001,495,2026-05-13T07:48:18.448168+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,36,3.0,8,0.793567,0.96469,1,unknown,0.001,503,2026-05-13T07:48:18.508115+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,37,0.0,11,0.667242,0.963727,1,unknown,0.001,514,2026-05-13T07:48:18.587775+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,38,-10.0,1,1.006986,0.962765,0,unknown,0.001,515,2026-05-13T07:48:18.595539+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,39,-50.0,50,0.354483,0.961804,0,unknown,0.001,565,2026-05-13T07:48:18.981059+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,40,-40.0,31,0.203539,0.960844,0,unknown,0.001,596,2026-05-13T07:48:19.218447+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,41,-20.0,11,0.248989,0.959885,0,unknown,0.001,607,2026-05-13T07:48:19.298146+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,42,0.0,11,0.240726,0.958927,1,unknown,0.001,618,2026-05-13T07:48:19.379596+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,43,3.0,8,0.209223,0.95797,1,unknown,0.001,626,2026-05-13T07:48:19.448693+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,44,-24.0,15,0.397875,0.957014,0,unknown,0.001,641,2026-05-13T07:48:19.558959+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,45,4.0,7,0.613487,0.956059,1,unknown,0.001,648,2026-05-13T07:48:19.611586+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,46,-22.0,33,0.357641,0.955104,1,unknown,0.001,681,2026-05-13T07:48:19.854998+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,47,4.0,7,0.349649,0.954151,1,unknown,0.001,688,2026-05-13T07:48:19.904979+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,48,5.0,6,0.781123,0.953199,1,unknown,0.001,694,2026-05-13T07:48:19.948171+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,49,-38.0,29,1.994936,0.952248,0,unknown,0.001,723,2026-05-13T07:48:20.188329+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,50,-13.0,4,1.54305,0.951297,0,unknown,0.001,727,2026-05-13T07:48:20.217049+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,51,-5.0,16,1.223044,0.950348,1,unknown,0.001,743,2026-05-13T07:48:20.335449+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,52,10.0,1,0.791147,0.949399,1,unknown,0.001,744,2026-05-13T07:48:20.342598+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,53,2.0,9,1.084167,0.948452,1,unknown,0.001,753,2026-05-13T07:48:20.407034+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,54,-10.0,1,1.10246,0.947505,0,unknown,0.001,754,2026-05-13T07:48:20.414249+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,55,-49.0,40,0.7243,0.946559,0,unknown,0.001,794,2026-05-13T07:48:20.721540+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,56,-12.0,3,0.661354,0.945614,0,unknown,0.001,797,2026-05-13T07:48:20.743801+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,57,-15.0,6,0.745431,0.944671,0,unknown,0.001,803,2026-05-13T07:48:20.793927+00:00
hw3_3_random_e3_per_stabilized,hw3_3,random,PER_DQN_Stabilized,42,58,10.0,1,0.926001,0.943728,1,unknown,0.001,804,2026-05-13T07:48:20.802605+00:00
