experiment_id,hw_part,mode,algorithm,seed,episode,episode_reward,episode_steps,loss_mean,epsilon,win,terminal_state,learning_rate,buffer_size,timestamp
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,33,-50.0,50,2.673487,0.0,0,unknown,0.0003,1000,2026-05-13T08:27:51.457167+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,34,-50.0,50,2.555157,0.0,0,unknown,0.0003,1000,2026-05-13T08:27:52.026283+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,35,-50.0,50,2.498787,0.0,0,unknown,0.0003,1000,2026-05-13T08:27:52.693515+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,36,-50.0,50,2.443021,0.0,0,unknown,0.0003,1000,2026-05-13T08:27:53.212384+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,37,-4.0,15,2.436382,0.0,1,unknown,0.0003,1000,2026-05-13T08:27:53.376147+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,38,-50.0,50,2.471753,0.0,0,unknown,0.0003,1000,2026-05-13T08:27:54.032484+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,39,9.0,2,2.456246,0.0,1,unknown,0.0003,1000,2026-05-13T08:27:54.061813+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,40,-50.0,50,2.555916,0.0,0,unknown,0.0003,1000,2026-05-13T08:27:54.590545+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,41,-50.0,50,2.526602,0.0,0,unknown,0.0003,1000,2026-05-13T08:27:55.085183+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,42,-50.0,50,2.487969,0.0,0,unknown,0.0003,1000,2026-05-13T08:27:55.593083+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,43,-11.0,2,3.039053,0.0,0,unknown,0.0003,1000,2026-05-13T08:27:55.614416+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,44,-10.0,1,2.504041,0.0,0,unknown,0.0003,1000,2026-05-13T08:27:55.626323+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,45,-50.0,50,2.450621,0.0,0,unknown,0.0003,1000,2026-05-13T08:27:56.122788+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,46,-50.0,50,2.432581,0.0,0,unknown,0.0003,1000,2026-05-13T08:27:56.604504+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,47,-18.0,9,2.219896,0.0,0,unknown,0.0003,1000,2026-05-13T08:27:56.692285+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,48,-50.0,50,2.219877,0.0,0,unknown,0.0003,1000,2026-05-13T08:27:57.176224+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,49,-50.0,50,2.224897,0.0,0,unknown,0.0003,1000,2026-05-13T08:27:57.664461+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,50,-50.0,50,2.264745,0.0,0,unknown,0.0003,1000,2026-05-13T08:27:58.150124+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,51,-11.0,2,2.597967,0.0,0,unknown,0.0003,1000,2026-05-13T08:27:58.170143+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,52,0.0,11,2.355809,0.0,1,unknown,0.0003,1000,2026-05-13T08:27:58.278863+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,53,-10.0,1,1.755888,0.0,0,unknown,0.0003,1000,2026-05-13T08:27:58.288479+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,54,10.0,1,2.432873,0.0,1,unknown,0.0003,1000,2026-05-13T08:27:58.297532+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,55,-11.0,22,2.254109,0.0,1,unknown,0.0003,1000,2026-05-13T08:27:58.505430+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,56,-50.0,50,2.259495,0.0,0,unknown,0.0003,1000,2026-05-13T08:27:59.000229+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,57,-50.0,50,2.056344,0.0,0,unknown,0.0003,1000,2026-05-13T08:27:59.527116+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,58,-38.0,49,2.293516,0.0,1,unknown,0.0003,1000,2026-05-13T08:28:00.014804+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,59,-50.0,50,2.312586,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:00.553091+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,60,-50.0,50,2.336677,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:01.051092+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,61,7.0,4,2.115459,0.0,1,unknown,0.0003,1000,2026-05-13T08:28:01.096654+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,62,-50.0,50,2.258299,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:01.723325+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,63,-50.0,50,2.156635,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:02.230880+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,64,-50.0,50,2.078596,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:02.801854+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,65,-10.0,1,2.004778,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:02.810911+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,66,-50.0,50,2.033361,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:03.325981+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,67,10.0,1,1.630555,0.0,1,unknown,0.0003,1000,2026-05-13T08:28:03.336048+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,68,-50.0,50,1.997762,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:03.852236+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,69,-25.0,16,1.965922,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:04.015243+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,70,-50.0,50,2.081297,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:04.885394+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,71,-10.0,1,1.894024,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:04.897152+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,72,10.0,1,1.950708,0.0,1,unknown,0.0003,1000,2026-05-13T08:28:04.908191+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,73,8.0,3,1.9843,0.0,1,unknown,0.0003,1000,2026-05-13T08:28:04.939446+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,74,-50.0,50,1.980566,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:05.516282+00:00
hw3_3_random_e4_rainbow_bonus,hw3_3,random,Rainbow_DQN_Bonus,42,75,-50.0,50,2.004826,0.0,0,unknown,0.0003,1000,2026-05-13T08:28:06.249376+00:00
